    ___________________________________________________________________________________________________


                                      Results of running IDEG6

    ___________________________________________________________________________________________________

     n° of GENES:			658
     n° of TISSUES/LIBRARIES:	5

     The following statistical tests were applyed:

     Pairwise Audic & Claverie test     Selected significance threshold:  7.598784e&#45;06 (Bonferroni corr.) 
     Pairwise Fisher Exact test         Selected significance threshold:  7.598784e&#45;06 (Bonferroni corr.) 
     Pairwise Chi sq. test              Selected significance threshold:  7.598784e&#45;06 (Bonferroni corr.) 
     Greller & Tobin test               Selected significance threshold:  7.598784e&#45;05 (Bonferroni corr.) 
     Stekel & Falciani R test           Selected significance threshold:  7.598784e&#45;05 (Bonferroni corr.) 
     Multiple Chi sq. test              Selected significance threshold:  7.598784e&#45;05 (Bonferroni corr.) 
    ___________________________________________________________________________________________________


UNIQID	 Description                                      	Lib1	Lib2	Lib3	Lib4	Lib5	normLib1	normLib2	normLib3	normLib4	normLib5	AC.1-2	AC.1-3	AC.1-4	AC.1-5	AC.2-3	AC.2-4	AC.2-5	AC.3-4	AC.3-5	AC.4-5	Fisher.1-2	Fisher.1-3	Fisher.1-4	Fisher.1-5	Fisher.2-3	Fisher.2-4	Fisher.2-5	Fisher.3-4	Fisher.3-5	Fisher.4-5	Chi2x2.1-2	Chi2x2.1-3	Chi2x2.1-4	Chi2x2.1-5	Chi2x2.2-3	Chi2x2.2-4	Chi2x2.2-5	Chi2x2.3-4	Chi2x2.3-5	Chi2x2.4-5	GT	R	Chi	
Contig40	 NA                                               	0	0	0	96	0	0	0	0	42.8	0	.	.	0.000000	.	.	0.000000	.	0.000000	.	0.000000	.	.	0.000001	.	.	0.000000	.	0.000000	.	0.000000	.	.	0.000099	.	.	0.000000	.	0.000000	.	0.000000	.	0.000000	0.000000	
Contig400	 NA                                               	0	20	8	9	0	0	5.9	3.8	4.0	0	0.013070	0.041651	0.036502	.	0.056083	0.059633	0.003632	0.092090	0.027262	0.021881	0.250918	0.611336	0.619770	.	0.334974	0.448248	0.007043	1.000000	0.059263	0.065586	0.149898	0.248706	0.234099	.	0.285192	0.339126	0.013238	0.898339	0.047190	0.040643	0.279013	0.007904	0.074014	
Contig401	 NA                                               	1	36	5	3	2	2.8	10.6	2.4	1.3	1.9	0.009376	0.056516	0.047656	0.106875	0.000103	0.000004	0.001947	0.100253	0.206960	0.218739	0.254521	0.602653	0.442469	1.000000	0.000310	0.000010	0.006173	0.496804	1.000000	0.655679	0.163024	0.865881	0.505355	0.747242	0.000560	0.000043	0.008059	0.431709	0.803834	0.692434	0.507631	0.000003	0.000002	
Contig403	 NA                                               	2	20	6	16	3	5.7	5.9	2.8	7.1	2.9	0.026611	0.032240	0.037098	0.067241	0.028185	0.067846	0.083191	0.011328	0.182993	0.046805	1.000000	0.319232	1.000000	0.605784	0.156444	0.610628	0.326887	0.054410	1.000000	0.215507	0.961855	0.384687	0.758961	0.447686	0.108265	0.562070	0.237846	0.045216	0.982258	0.134612	0.158695	0.214669	0.250885	
Contig404	 NA                                               	0	0	0	0	38	0	0	0	0	36.4	.	.	.	0.000004	.	.	0.000000	.	0.000000	0.000000	.	.	.	0.000034	.	.	0.000000	.	0.000000	0.000000	.	.	.	0.000334	.	.	0.000000	.	0.000000	0.000000	.	0.000000	0.000000	
Contig406	 NA                                               	1	17	6	9	2	2.8	4.10	2.8	4.0	1.9	0.029688	0.056536	0.049601	0.106875	0.052849	0.084929	0.076356	0.080247	0.184926	0.121432	1.000000	1.000000	1.000000	1.000000	0.285685	0.690899	0.277847	0.609305	1.000000	0.519995	0.577087	0.998222	0.740469	0.747242	0.224893	0.594841	0.182948	0.504717	0.630926	0.333138	0.243657	0.547027	0.578322	
Contig407	 NA                                               	2	29	13	12	5	5.7	8.5	6.1	5.3	4.8	0.022058	0.041194	0.039575	0.078899	0.049106	0.030978	0.064831	0.072555	0.123275	0.139120	0.764585	1.000000	1.000000	1.000000	0.345934	0.202395	0.310955	0.842134	0.803773	1.000000	0.574921	0.918543	0.939305	0.839689	0.321350	0.171339	0.227611	0.734229	0.638345	0.834872	0.281696	0.556524	0.551330	
Contig4076	 NA                                               	6	13	2	9	5	17.0	3.8	0.9	4.0	4.8	0.000484	0.000025	0.001150	0.007056	0.017564	0.102385	0.144251	0.015797	0.024678	0.141671	0.006311	0.000181	0.010459	0.035905	0.060764	1.000000	0.589634	0.066522	0.043273	0.776960	0.000909	0.000001	0.002826	0.025268	0.045956	0.909067	0.666410	0.043463	0.030495	0.750887	0.181011	0.003774	0.000323	
Contig408	 NA                                               	0	25	6	13	2	0	7.3	2.8	5.8	1.9	0.007984	0.056653	0.020352	0.141087	0.008000	0.063873	0.018438	0.030347	0.184926	0.050256	0.164223	1.000000	0.238246	1.000000	0.040225	0.513183	0.065467	0.170105	1.000000	0.167765	0.107408	0.317834	0.152674	0.411071	0.029258	0.487654	0.048819	0.137440	0.630926	0.125112	0.246601	0.016997	0.044985	
Contig409	 NA                                               	3	13	4	12	3	8.5	3.8	1.9	5.3	2.9	0.012076	0.007815	0.026888	0.033957	0.058679	0.067065	0.171126	0.016765	0.169776	0.101380	0.185068	0.064862	0.445751	0.173374	0.318249	0.418479	1.000000	0.078570	0.691145	0.415013	0.199078	0.030415	0.468538	0.162801	0.207603	0.397277	0.655768	0.058804	0.578477	0.327608	0.155470	0.234870	0.220321	
Contig41	 NA                                               	4	197	64	95	1	11.3	57.9	30.2	42.3	0.10	0.000002	0.002546	0.000164	0.003836	0.000000	0.001192	0.000000	0.003335	0.000000	0.000000	0.000046	0.053918	0.002933	0.016203	0.000003	0.011766	0.000000	0.038555	0.000000	0.000000	0.000311	0.047954	0.005474	0.004826	0.000004	0.011897	0.000000	0.034696	0.000000	0.000000	0.263745	0.000000	0.000000	
Contig411	 NA                                               	16	6	11	6	0	45.4	1.8	5.2	2.7	0	0.000000	0.000000	0.000000	0.000000	0.011134	0.104932	0.153720	0.039665	0.008205	0.068874	0.000000	0.000000	0.000000	0.000000	0.042387	0.558696	0.346857	0.227612	0.020441	0.186268	0.000000	0.000000	0.000000	0.000000	0.025665	0.466609	0.174887	0.184078	0.019952	0.094639	0.180873	0.000000	0.000000	
Contig412	 NA                                               	0	21	5	23	1	0	6.2	2.4	10.3	0.10	0.011843	0.066072	0.004724	0.188746	0.012923	0.017562	0.014355	0.000291	0.179268	0.000791	0.254418	1.000000	0.063412	1.000000	0.045352	0.092148	0.040774	0.001021	0.670805	0.001727	0.140086	0.361840	0.057087	0.561087	0.044496	0.088636	0.036160	0.001128	0.395188	0.003671	0.155153	0.000172	0.000678	
Contig414	 NA                                               	0	26	8	14	10	0	7.6	3.8	6.2	9.6	0.007234	0.041651	0.017586	0.013752	0.017914	0.065541	0.094149	0.043428	0.018187	0.066394	0.167874	0.611336	0.240524	0.075083	0.079679	0.628985	0.555587	0.290290	0.047675	0.379719	0.100619	0.248706	0.137765	0.065975	0.074677	0.541855	0.542019	0.250438	0.041617	0.297268	0.238619	0.051662	0.130947	
Contig417	 NA                                               	0	28	4	10	5	0	8.2	1.9	4.5	4.8	0.005940	0.077058	0.031542	0.058927	0.000620	0.019496	0.072258	0.034911	0.066498	0.145004	0.105579	1.000000	0.376580	0.339449	0.001753	0.099038	0.309659	0.181864	0.166763	1.000000	0.088403	0.414740	0.209750	0.193652	0.002591	0.091226	0.259225	0.133572	0.149754	0.896169	0.328642	0.004744	0.012557	
Contig418	 NA                                               	3	21	7	16	5	8.5	6.2	3.3	7.1	4.8	0.019835	0.016890	0.031927	0.053126	0.034285	0.072060	0.130281	0.018092	0.125800	0.099177	0.488515	0.160834	0.736271	0.425091	0.175158	0.737358	0.817192	0.095957	0.546325	0.492807	0.601085	0.154369	0.779425	0.425035	0.145004	0.661098	0.609740	0.081128	0.522308	0.433444	0.160340	0.406109	0.442111	
Contig421	 NA                                               	0	25	8	19	1	0	7.3	3.8	8.5	0.10	0.007984	0.041651	0.008473	0.188746	0.022236	0.065237	0.005819	0.010810	0.080931	0.003042	0.164223	0.611336	0.097448	1.000000	0.108188	0.646477	0.017801	0.054609	0.287505	0.007217	0.107408	0.248706	0.083779	0.561087	0.094569	0.638517	0.018182	0.048429	0.162737	0.010117	0.159207	0.002979	0.017557	
Contig426	 NA                                               	0	18	6	17	0	0	5.3	2.8	7.6	0	0.015919	0.056653	0.011347	.	0.043412	0.046043	0.006202	0.007877	0.060703	0.001028	0.405186	1.000000	0.153447	.	0.211305	0.302803	0.011407	0.036233	0.187271	0.002665	0.171950	0.317834	0.101931	.	0.177257	0.284266	0.018767	0.030659	0.085678	0.004895	0.154409	0.001007	0.011882	
Contig429	 NA                                               	3	8	5	23	3	8.5	2.3	2.4	10.3	2.9	0.005825	0.010721	0.030818	0.033957	0.137252	0.000050	0.192096	0.000291	0.182041	0.008650	0.076948	0.093057	1.000000	0.173374	1.000000	0.000138	0.727179	0.001021	0.724031	0.032713	0.041951	0.060014	0.760201	0.162801	0.995858	0.000087	0.766133	0.001128	0.785883	0.026681	0.340064	0.000373	0.000096	
Contig4301	 NA                                               	18	30	25	40	17	51.0	8.8	11.8	17.8	16.3	0.000000	0.000001	0.000044	0.000142	0.037507	0.000773	0.013670	0.012716	0.049867	0.074552	0.000000	0.000010	0.000679	0.001256	0.331497	0.003286	0.056001	0.107547	0.325429	0.886876	0.000000	0.000000	0.000104	0.000358	0.281221	0.002870	0.039874	0.101464	0.301463	0.752808	0.165818	0.000003	0.000000	
Contig434	 NA                                               	0	21	7	13	0	0	6.2	3.3	5.8	0	0.011843	0.048576	0.020352	.	0.034285	0.082891	0.002780	0.042145	0.040680	0.004744	0.254418	0.603375	0.238246	.	0.175158	1.000000	0.007444	0.266789	0.103957	0.013119	0.140086	0.280598	0.152674	.	0.145004	0.859730	0.011132	0.223293	0.063399	0.013873	0.206060	0.003049	0.040922	
Contig435	 NA                                               	0	0	0	35	0	0	0	0	15.6	0	.	.	0.000819	.	.	0.000000	.	0.000000	.	0.000001	.	.	0.011199	.	.	0.000000	.	0.000000	.	0.000003	.	.	0.018894	.	.	0.000000	.	0.000000	.	0.000054	.	0.000000	0.000000	
Contig437	 NA                                               	3	0	0	1	117	8.5	0	0	0.4	112.0	0.000078	0.000413	0.001178	0.000000	.	0.239428	0.000000	0.249806	0.000000	0.000000	0.000827	0.002895	0.009008	0.000000	.	0.397178	0.000000	1.000000	0.000000	0.000000	0.000000	0.000022	0.000338	0.000000	.	0.217954	0.000000	0.330785	0.000000	0.000000	0.724173	0.000000	0.000000	
Contig44	 NA                                               	19	28	73	40	26	53.9	8.2	34.4	17.8	24.9	0.000000	0.003658	0.000019	0.001401	0.000000	0.000383	0.000035	0.000109	0.021234	0.029078	0.000000	0.098014	0.000194	0.014710	0.000000	0.001748	0.000074	0.000660	0.165050	0.187207	0.000000	0.078760	0.000029	0.008670	0.000000	0.001274	0.000019	0.000659	0.154201	0.182666	0.241628	0.000000	0.000000	
Contig441	 NA                                               	1	12	13	2	5	2.8	3.5	6.1	0.9	4.8	0.035102	0.038527	0.041363	0.089276	0.037706	0.019928	0.136135	0.001140	0.123275	0.021577	1.000000	0.707851	0.354783	1.000000	0.216074	0.058156	0.569071	0.003377	0.803773	0.036838	0.833914	0.446368	0.318241	0.628334	0.161695	0.051779	0.563318	0.003181	0.638345	0.024178	0.155066	0.038460	0.066013	
Contig442	 NA                                               	0	12	16	13	1	0	3.5	7.5	5.8	0.10	0.028761	0.012169	0.020352	0.188746	0.012482	0.044187	0.094220	0.055883	0.006219	0.021095	0.619060	0.151218	0.238246	1.000000	0.051131	0.224401	0.323156	0.578178	0.017688	0.048067	0.264758	0.102773	0.152674	0.561087	0.041279	0.209362	0.179393	0.479193	0.017434	0.047786	0.157728	0.013208	0.036853	
Contig444	 NA                                               	1	5	6	20	2	2.8	1.5	2.8	8.9	1.9	0.032303	0.056536	0.020893	0.106875	0.080890	0.000024	0.232403	0.002438	0.184926	0.007615	0.446535	1.000000	0.346821	1.000000	0.353961	0.000051	0.669950	0.010031	1.000000	0.021066	0.540991	0.998222	0.237646	0.747242	0.270574	0.000038	0.750227	0.009177	0.630926	0.022306	0.366590	0.000659	0.000164	
Contig4445	 NA                                               	1	4	20	11	0	2.8	1.2	9.4	4.9	0	0.029708	0.019691	0.044444	0.063759	0.000005	0.004216	0.262478	0.014736	0.000224	0.010188	0.389183	0.347373	1.000000	0.252505	0.000008	0.014264	0.579184	0.104317	0.000478	0.021270	0.415867	0.213146	0.595151	0.085320	0.000006	0.007789	0.267996	0.076252	0.001698	0.023618	0.233736	0.000006	0.000015	
Contig447	 NA                                               	2	7	2	22	4	5.7	2.1	0.9	9.8	3.8	0.014940	0.012781	0.027861	0.075394	0.110128	0.000041	0.117838	0.000014	0.053440	0.023153	0.204237	0.099990	0.763457	0.646399	0.497102	0.000092	0.298264	0.000041	0.096711	0.090823	0.186757	0.040870	0.452251	0.648519	0.318525	0.000069	0.313008	0.000079	0.079265	0.072694	0.356661	0.000056	0.000019	
Contig448	 NA                                               	1	34	9	23	24	2.8	9.10	4.2	10.3	22.10	0.010802	0.050914	0.015406	0.001476	0.004434	0.064322	0.000862	0.004631	0.000002	0.001864	0.251700	1.000000	0.240313	0.010178	0.018379	1.000000	0.002740	0.021538	0.000005	0.006985	0.185048	0.700203	0.177776	0.014370	0.018509	0.922148	0.001283	0.020392	0.000001	0.004457	0.174716	0.000067	0.000023	
Contig4500	 NA                                               	0	1	0	0	142	0	0.3	0	0	135.10	0.085068	.	.	0.000000	0.379560	0.363394	0.000000	.	0.000000	0.000000	1.000000	.	.	0.000000	1.000000	1.000000	0.000000	.	0.000000	0.000000	0.747537	.	.	0.000000	0.429874	0.416957	0.000000	.	0.000000	0.000000	0.826737	0.000000	0.000000	
Contig451	 NA                                               	2	10	13	8	3	5.7	2.9	6.1	3.6	2.9	0.020377	0.041194	0.035100	0.067241	0.021855	0.103519	0.195002	0.040698	0.074055	0.169588	0.312767	1.000000	0.634935	0.605784	0.086778	0.810417	1.000000	0.276469	0.293378	1.000000	0.387259	0.918543	0.553993	0.447686	0.073742	0.681884	0.973164	0.222652	0.225751	0.748911	0.160185	0.431715	0.391437	
Contig456	 NA                                               	0	0	0	1	35	0	0	0	0.4	33.5	.	.	0.117421	0.000010	.	0.239428	0.000000	0.249806	0.000000	0.000000	.	.	1.000000	0.000051	.	0.397178	0.000000	1.000000	0.000000	0.000000	.	.	0.691691	0.000576	.	0.217954	0.000000	0.330785	0.000000	0.000000	0.713367	0.000000	0.000000	
Contig46	 NA                                               	4	68	39	72	17	11.3	19.10	18.4	32.1	16.3	0.009200	0.018041	0.001611	0.043627	0.045186	0.000808	0.061265	0.000635	0.070710	0.001974	0.414269	0.510812	0.029075	0.622538	0.765482	0.005507	0.522537	0.005588	0.776515	0.008711	0.264383	0.352398	0.033907	0.512614	0.679131	0.004578	0.449615	0.004463	0.675497	0.010181	0.154485	0.004679	0.003271	
Contig462	 NA                                               	0	18	2	11	5	0	5.3	0.9	4.9	4.8	0.015919	0.104812	0.027256	0.058927	0.002821	0.089428	0.148698	0.005917	0.024678	0.143918	0.405186	1.000000	0.380135	0.339449	0.009584	1.000000	1.000000	0.023093	0.043273	1.000000	0.171950	0.564156	0.188343	0.193652	0.009022	0.844067	0.844478	0.016530	0.030495	0.964701	0.209117	0.018362	0.073536	
Contig469	 NA                                               	6	16	7	10	5	17.0	4.7	3.3	4.5	4.8	0.000990	0.000700	0.001590	0.007056	0.079980	0.095127	0.153546	0.077894	0.125800	0.145004	0.013597	0.005823	0.014840	0.035905	0.523481	1.000000	1.000000	0.631288	0.546325	1.000000	0.004015	0.001001	0.005237	0.025268	0.432578	0.895821	0.970907	0.539801	0.522308	0.896169	0.210559	0.100759	0.017223	
Contig4696	 NA                                               	5	231	25	30	0	14.2	67.8	11.8	13.4	0	0.000001	0.025582	0.025561	0.000259	0.000000	0.000000	0.000000	0.046844	0.000030	0.000007	0.000015	0.607373	0.806975	0.001024	0.000000	0.000000	0.000000	0.686749	0.000058	0.000014	0.000123	0.705550	0.904133	0.000119	0.000000	0.000000	0.000000	0.639717	0.000449	0.000185	0.515990	0.000000	0.000000	
Contig470	 NA                                               	0	11	12	12	0	0	3.2	5.7	5.3	0	0.031741	0.022513	0.023552	.	0.041449	0.047984	0.040348	0.077619	0.005499	0.006952	0.614624	0.236999	0.389950	.	0.199914	0.286314	0.078167	1.000000	0.011745	0.012825	0.285645	0.157698	0.169436	.	0.174026	0.222052	0.066204	0.891384	0.015067	0.018081	0.153154	0.007774	0.063664	
Contig476	 NA                                               	0	73	13	4	1	0	21.4	6.1	1.8	0.10	0.000070	0.019304	0.075763	0.188746	0.000001	0.000000	0.000000	0.006823	0.017016	0.234939	0.001779	0.237244	1.000000	1.000000	0.000003	0.000000	0.000000	0.027300	0.045240	1.000000	0.005908	0.141406	0.427680	0.561087	0.000009	0.000000	0.000007	0.021504	0.039682	0.572001	0.462615	0.000000	0.000000	
Contig477	 NA                                               	0	40	23	9	0	0	11.7	10.8	4.0	0	0.001820	0.004146	0.036502	.	0.061062	0.000491	0.000017	0.002123	0.000067	0.021881	0.029807	0.065308	0.619770	.	0.796882	0.001914	0.000039	0.012026	0.000170	0.065586	0.041664	0.050413	0.234099	.	0.758397	0.002246	0.000458	0.008428	0.000763	0.040643	0.223422	0.000000	0.000073	
Contig4782	 NA                                               	1	9	20	10	2	2.8	2.6	9.4	4.5	1.9	0.036293	0.019691	0.047147	0.106875	0.000382	0.057189	0.208766	0.010174	0.005622	0.099431	1.000000	0.347373	1.000000	1.000000	0.000968	0.252173	1.000000	0.066007	0.020662	0.360542	0.947108	0.213146	0.663262	0.747242	0.000708	0.249906	0.678834	0.047730	0.017100	0.261174	0.256572	0.007395	0.003717	
Contig480	 NA                                               	1	11	9	12	0	2.8	3.2	4.2	5.3	0	0.035758	0.050914	0.041605	0.063759	0.090993	0.047984	0.040348	0.073464	0.018270	0.006952	1.000000	1.000000	1.000000	0.252505	0.646635	0.286314	0.078167	0.666149	0.034999	0.012825	0.900279	0.700203	0.534888	0.085320	0.543324	0.222052	0.066204	0.597961	0.035291	0.018081	0.155066	0.047566	0.191966	
Contig482	 NA                                               	1	29	2	11	11	2.8	8.5	0.9	4.9	10.5	0.015158	0.044827	0.044444	0.031147	0.000034	0.022828	0.090079	0.005917	0.000118	0.023877	0.358628	0.369626	1.000000	0.316432	0.000116	0.145086	0.575424	0.023093	0.000191	0.105550	0.255324	0.344590	0.595151	0.177184	0.000255	0.114163	0.547636	0.016530	0.000075	0.066100	0.317064	0.000270	0.001499	
Contig484	 NA                                               	1	47	8	2	2	2.8	13.8	3.8	0.9	1.9	0.004112	0.053441	0.041363	0.106875	0.000046	0.000000	0.000172	0.018002	0.133474	0.192340	0.085190	1.000000	0.354783	1.000000	0.000143	0.000000	0.000526	0.058972	0.513340	0.596306	0.082509	0.787220	0.318241	0.747242	0.000275	0.000000	0.001354	0.046983	0.382391	0.433390	0.472131	0.000000	0.000000	
Contig485	 NA                                               	0	0	0	34	0	0	0	0	15.2	0	.	.	0.000948	.	.	0.000000	.	0.000000	.	0.000002	.	.	0.011002	.	.	0.000000	.	0.000000	.	0.000003	.	.	0.020679	.	.	0.000000	.	0.000000	.	0.000069	.	0.000000	0.000000	
Contig4853	 NA                                               	16	4	15	1	5	45.4	1.2	7.1	0.4	4.8	0.000000	0.000000	0.000000	0.000000	0.000200	0.158089	0.023564	0.000080	0.100181	0.009035	0.000000	0.000001	0.000000	0.000001	0.000480	0.654413	0.037965	0.000197	0.634868	0.014260	0.000000	0.000000	0.000000	0.000000	0.000277	0.367532	0.023135	0.000302	0.447398	0.006659	0.154669	0.000000	0.000000	
Contig4875	 NA                                               	7	43	36	62	19	19.8	12.6	16.10	27.6	18.2	0.008692	0.021653	0.014648	0.043133	0.023802	0.000017	0.036327	0.002454	0.073186	0.018185	0.230014	0.662823	0.484460	0.822866	0.203410	0.000082	0.179446	0.019824	0.776232	0.120511	0.263219	0.704156	0.403218	0.844228	0.189254	0.000051	0.182357	0.018563	0.805390	0.107819	0.180001	0.002749	0.001909	
Contig4887	 NA                                               	3	4	7	19	0	8.5	1.2	3.3	8.5	0	0.001833	0.016890	0.032739	0.004065	0.036005	0.000017	0.262478	0.006589	0.040680	0.000479	0.021664	0.160834	1.000000	0.016089	0.119018	0.000041	0.579184	0.030506	0.103957	0.000914	0.002395	0.154369	0.994778	0.002879	0.085112	0.000026	0.267996	0.026906	0.063399	0.002931	0.322118	0.000016	0.000025	
Contig489	 NA                                               	2	10	14	9	3	5.7	2.9	6.6	4.0	2.9	0.020377	0.040368	0.037070	0.067241	0.014384	0.086799	0.195002	0.040828	0.060262	0.154292	0.312767	1.000000	0.653002	0.605784	0.057494	0.492345	1.000000	0.297982	0.207766	0.763115	0.387259	0.840701	0.656560	0.447686	0.044514	0.495463	0.973164	0.239224	0.178487	0.614647	0.173053	0.331188	0.298076	
Contig490	 NA                                               	1	23	7	22	7	2.8	6.8	3.3	9.8	6.7	0.021909	0.055401	0.017086	0.066510	0.022374	0.032867	0.130099	0.002122	0.059311	0.077473	0.721863	1.000000	0.354622	0.688491	0.094658	0.224417	1.000000	0.008809	0.253038	0.431368	0.380310	0.886999	0.195710	0.406345	0.089821	0.208463	0.985667	0.008356	0.175604	0.377448	0.154175	0.080470	0.097776	
Contig491	 NA                                               	0	88	23	35	2	0	25.8	10.8	15.6	1.9	0.000016	0.004146	0.000819	0.141087	0.000019	0.001597	0.000000	0.020269	0.002197	0.000071	0.000324	0.065308	0.011199	1.000000	0.000081	0.012424	0.000000	0.189749	0.005317	0.000253	0.002502	0.050413	0.018894	0.411071	0.000127	0.010604	0.000002	0.172262	0.007858	0.000569	0.305857	0.000000	0.000000	
Contig4934	 NA                                               	3	24	10	10	8	8.5	7.0	4.7	4.5	7.7	0.021325	0.025375	0.022635	0.065378	0.050241	0.040952	0.120742	0.084982	0.075072	0.067721	0.736854	0.415271	0.404842	1.000000	0.377900	0.292686	0.835338	1.000000	0.320754	0.310121	0.758804	0.362888	0.317980	0.877263	0.281497	0.219260	0.838371	0.900801	0.300954	0.247767	0.300042	0.561601	0.566283	
Contig495	 NA                                               	4	4	8	18	8	11.3	1.2	3.8	8.0	7.7	0.000344	0.008516	0.024455	0.049525	0.020734	0.000035	0.001197	0.014801	0.049165	0.113628	0.003981	0.079152	0.529115	0.512633	0.070247	0.000082	0.001796	0.078360	0.182893	1.000000	0.000082	0.058676	0.529356	0.519079	0.043988	0.000054	0.000414	0.068702	0.147624	0.913124	0.290287	0.000235	0.000413	
Contig4958	 NA                                               	5	13	6	7	3	14.2	3.8	2.8	3.1	2.9	0.001628	0.001541	0.001794	0.006062	0.098596	0.101148	0.171126	0.104169	0.182993	0.180753	0.022013	0.012822	0.015960	0.028433	0.641614	0.820322	1.000000	1.000000	1.000000	1.000000	0.007459	0.003075	0.004524	0.015276	0.541400	0.666275	0.655768	0.859500	0.982258	0.904562	0.244675	0.137844	0.023580	
